"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"302","13.6439809220265","104.044328827861","232","0.127444702451027","4.58820723020367","Siemréab","Cambodia","Forest preservation"
"286","13.6454954781098","104.058775696242","385","0.0421598275214268","4.27044950869691","Siemréab","Cambodia","Forest preservation"
"695","13.6440270042854","104.068902198613","411","0.0301741480568985","2.61182001029385","Siemréab","Cambodia","Forest preservation"
"23","13.6484122625753","104.074332156667","411","0.0301741480568985","2.61182001029385","Siemréab","Cambodia","Forest preservation"
"72","13.6414288009925","104.081881049906","334","0.0457341796570921","2.85912097098942","Siemréab","Cambodia","Forest preservation"
"690","13.6469674319548","104.093522443115","334","0.0101952883093718","1.45076115328029","Siemréab","Cambodia","Forest preservation"
"457","13.6466098046381","104.102512937521","371","0.0630105255098194","5.79603614930653","Siemréab","Cambodia","Forest preservation"
"609","13.6451060852524","104.111958956056","421","0.109723849399562","0.360159283797187","Siemréab","Cambodia","Forest preservation"
"402","13.6488301057739","104.118998315423","262","0.158878903326584","0.896985767611941","Siemréab","Cambodia","Forest preservation"
"112","13.645603577038","104.129655822447","142","0.0950564323639071","0.87780858159512","Siemréab","Cambodia","Forest preservation"
"618","13.6432783219376","104.168833367031","100","0.00262526040034164","1.88602939878791","Siemréab","Cambodia","Forest preservation"
"245","13.6407501509027","104.192131313832","88","0.00323772691046879","1.2289940608932","Siemréab","Cambodia","Forest preservation"
"8","13.6512709182717","104.04876060729","227","0.128738422628862","4.59369765002193","Siemréab","Cambodia","Forest preservation"
"502","13.6498033647403","104.055094944079","322","0.0880304847968648","4.54873507208983","Siemréab","Cambodia","Forest preservation"
"64","13.6568814613073","104.071594766163","418","0.0170854754573372","2.20859431822509","Siemréab","Cambodia","Forest preservation"
"542","13.655558815224","104.073281587112","418","0.0170854754573372","2.20859431822509","Siemréab","Cambodia","Forest preservation"
"354","13.6554066468684","104.088094544103","387","0.0527085145630043","0.759604276702883","Siemréab","Cambodia","Forest preservation"
"517","13.6576864006908","104.096331639399","322","0.0951522541239038","0.604179629891908","Siemréab","Cambodia","Forest preservation"
"142","13.6525477686337","104.102971124606","256","0.120351842725793","0.192673007041722","Siemréab","Cambodia","Forest preservation"
"109","13.6572793899645","104.113787258144","228","0.132918479172918","0.325121852183539","Siemréab","Cambodia","Forest preservation"
"632","13.6562308385763","104.120646877827","164","0.104306583761966","0.720344416980701","Siemréab","Cambodia","Forest preservation"
"198","13.6612739723953","104.043369372595","243","0.122302175940727","4.35379327947945","Siemréab","Cambodia","Forest preservation"
"458","13.6623311198548","104.051790845328","366","0.083330147570907","4.41570743207037","Siemréab","Cambodia","Forest preservation"
"31","13.666152414456","104.054878821424","366","0.083330147570907","4.41570743207037","Siemréab","Cambodia","Forest preservation"
"356","13.6610083894073","104.063505754719","404","0.0288806138688334","4.41205876819718","Siemréab","Cambodia","Forest preservation"
"236","13.6631347685313","104.079271283263","369","0.101714308684305","0.843912845981169","Siemréab","Cambodia","Forest preservation"
"19","13.6650829732787","104.087666952518","278","0.123077166458546","0.58151784112133","Siemréab","Cambodia","Forest preservation"
"257","13.6635570158438","104.097557767096","202","0.116425098137409","0.543296514695695","Siemréab","Cambodia","Forest preservation"
"232","13.6583061652066","104.116974163881","164","0.104306583761966","0.720344416980701","Siemréab","Cambodia","Forest preservation"
"124","13.6711351191171","104.050952810951","378","0.0748321866570391","5.7430913289734","Siemréab","Cambodia","Forest preservation"
"480","13.6713862151667","104.056274609219","378","0.0748321866570391","5.7430913289734","Siemréab","Cambodia","Forest preservation"
"585","13.6708426203089","104.062906413712","410","0.112560686201726","6.25741957612464","Siemréab","Cambodia","Forest preservation"
"17","13.6749653797686","104.079417566571","246","0.146535880974241","0.648697881033573","Siemréab","Cambodia","Forest preservation"
"619","13.6688784761142","104.087542139923","160","0.103399411602953","0.600786084710486","Siemréab","Cambodia","Forest preservation"
"241","13.6774233681971","104.038140910864","148","0.105649879463455","5.31954714687411","Siemréab","Cambodia","Forest preservation"
"48","13.682134368488","104.047224444646","284","0.116103075117253","5.90821984946893","Siemréab","Cambodia","Forest preservation"
"41","13.6783393286197","104.057498540896","215","0.141588949021468","0.0847443682034839","Siemréab","Cambodia","Forest preservation"
"11","13.6785714176334","104.063521645456","191","0.156520768583579","0.075646808714563","Siemréab","Cambodia","Forest preservation"
"491","13.4245706750932","104.018237113511","31","0.00131151159830245","4.3968771927499","Siemréab","Cambodia","Non Forest"
"217","13.4278621383653","104.041820492165","37","0.00378060366090059","4.14405740963891","Siemréab","Cambodia","Non Forest"
"307","13.4303260511554","103.99392138318","26","0.00141936893287371","4.21415838873241","Siemréab","Cambodia","Non Forest"
"505","13.4371237632231","104.023163103044","31","0.00217583323658604","4.11665441720454","Siemréab","Cambodia","Non Forest"
"261","13.4382367195331","104.033641648512","35","0.00364266472762569","4.56287031845893","Siemréab","Cambodia","Non Forest"
"552","13.4414891345479","103.986412487518","27","0.00165127616669163","3.31018751179993","Siemréab","Cambodia","Non Forest"
"473","13.4472031684634","103.998890618366","30","0.00287891673995539","3.2864703242147","Siemréab","Cambodia","Non Forest"
"45","13.43911320474","104.001959412963","28","0.00140371803317439","3.65767293310937","Siemréab","Cambodia","Non Forest"
"489","13.4448975956001","104.128783245465","74","0.00482049851132669","2.10196425939337","Siemréab","Cambodia","Non Forest"
"522","13.4451576582269","104.214902848459","70","0.0026689129979253","2.8790341651915","Siemréab","Cambodia","Non Forest"
"699","13.4486328473239","103.989396144576","28","0.00283759083598772","3.43890126784226","Siemréab","Cambodia","Non Forest"
"114","13.4498022519777","103.998524567469","30","0.00287891673995539","3.2864703242147","Siemréab","Cambodia","Non Forest"
"516","13.4558020312176","104.003501433707","32","0.00234329586539675","2.96327156896264","Siemréab","Cambodia","Non Forest"
"178","13.4511512830437","104.011595267578","31","0.00240793875827341","3.43340957430326","Siemréab","Cambodia","Non Forest"
"681","13.4531872763331","104.118918769525","78","0.00332517812185459","4.71238898038469","Siemréab","Cambodia","Non Forest"
"306","13.4553185477366","104.132234101133","78","0.00345553316156526","2.06131960496253","Siemréab","Cambodia","Non Forest"
"218","13.4552071219384","104.171028688906","63","0.00468656599683448","2.96327156896264","Siemréab","Cambodia","Non Forest"
"682","13.4500068776886","104.177776122365","64","0.00454386327265502","3.72257429122911","Siemréab","Cambodia","Non Forest"
"495","13.4560569538221","104.190145131131","67","0.00404312965567801","3.49135784219526","Siemréab","Cambodia","Non Forest"
