"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","GEOMETRY","AREA","map_class"
"411","0.956542651116384","16.5976971782988","371","0.0143878415655742","4.48414457058882","Sangha","Republic of Congo","points","1","11"
"86","1.55637625680118","16.1761632321989","372","0.000573718797488081","3.92381636280314","Sangha","Republic of Congo","points","1","11"
"734","1.45085748990128","16.3363353092792","380","0.0074595316420157","2.81032011018783","Sangha","Republic of Congo","points","1","11"
"146","1.22602134812227","16.3674498174959","353","0.0119497712598385","1.37660093221888","Sangha","Republic of Congo","points","1","11"
"785","1.39458081422134","16.8341674407451","349","0.00589039997050252","1.29079616301836","Likouala","Republic of Congo","points","1","11"
"358","1.04014598181399","16.1899618401906","420","0.00472319304721308","5.25570392636168","Sangha","Republic of Congo","points","1","11"
"786","1.26741717205992","16.5281630164582","359","0.00437924416922334","3.5198729175927","Sangha","Republic of Congo","points","1","11"
"32","0.916770192823346","15.8769228314374","433","0.0163653969509598","4.12363616802726","Sangha","Republic of Congo","points","1","11"
"585","1.47277292610357","16.0698327823804","383","0.00717596409414073","1.66545670399352","Sangha","Republic of Congo","points","1","11"
"836","1.1429591393062","16.1409903098671","394","0.00660557061456009","5.79472715136941","Sangha","Republic of Congo","points","1","11"
"516","1.15756943010772","15.869347125089","399","0.00896084376386542","1.44939205131133","Sangha","Republic of Congo","points","1","11"
"900","1.08749414644856","15.9294116539941","396","0.0263924626278991","3.71948813914332","Sangha","Republic of Congo","points","1","11"
"395","0.976564160733287","16.2335221516939","375","0.0055559448280805","0.850998886100946","Sangha","Republic of Congo","points","1","11"
"56","1.23062088411534","16.332006334223","364","0.000959104740905829","3.28258438485163","Sangha","Republic of Congo","points","1","11"
"306","1.14404138306928","15.9951579626605","382","0.0161734495475836","1.11952055803384","Sangha","Republic of Congo","points","1","11"
"259","1.4297537365213","16.8041351762925","355","0.00273445482598057","2.14802663060093","Likouala","Republic of Congo","points","1","11"
"329","1.07396609941011","16.0833608294311","415","0.00236162821921133","4.16907877175274","Sangha","Republic of Congo","points","1","11"
"244","1.35886677003983","16.0738911964956","435","0.00947547163071087","2.03062844260222","Sangha","Republic of Congo","points","1","11"
"309","0.848859396690336","15.946186432337","437","0.00391043108313762","1.60549376818488","Sangha","Republic of Congo","points","1","11"
"669","1.0209361550194","16.7462351349155","363","0.00795234174105666","1.55373730871574","Likouala","Republic of Congo","points","1","11"
"769","1.20708208226844","16.2186412999381","398","0.013458712590284","6.07132021175252","Sangha","Republic of Congo","points","1","11"
"559","1.17299140373156","16.1152870204708","402","0.0109261972521931","2.55316217487595","Sangha","Republic of Congo","points","1","11"
"905","1.54961223328195","16.6539738540297","393","0.0117092759349749","5.16823389189091","Sangha","Republic of Congo","points","1","11"
"596","0.999561840698649","16.6826533137772","378","0.0128851899901769","0.386023157235228","Sangha","Republic of Congo","points","1","11"
"770","1.50632248275892","16.3238895059926","391","0.00535922762682627","2.39507086530056","Sangha","Republic of Congo","points","1","11"
"526","0.988198281186353","16.1913146448957","419","0.00899286322608685","1.79903856374652","Sangha","Republic of Congo","points","1","11"
"796","0.920016924112574","16.2270286891096","386","0.0103836715979174","5.20201736633804","Sangha","Republic of Congo","points","1","11"
"55","1.26308819700762","16.3447226984507","361","0.00128611154414192","3.46140600314703","Sangha","Republic of Congo","points","1","11"
"625","1.2877092426176","16.215394568646","396","0.0243783791181133","4.81269970347257","Sangha","Republic of Congo","points","1","11"
"575","1.46222104941358","16.4383367840415","378","0.00744434236139029","1.47955837992637","Sangha","Republic of Congo","points","1","11"
"351","1.19761244934153","15.9413163353987","409","0.0144188424175561","0.0748427367973654","Sangha","Republic of Congo","points","1","11"
"229","1.18922506017769","16.1418019926901","371","0.00854180365652589","1.94471087854359","Sangha","Republic of Congo","points","1","11"
"347","1.55150615986734","16.2697773177898","391","0.00609200087239158","2.77972081957971","Sangha","Republic of Congo","points","1","11"
"859","1.2014003025123","15.8222695213525","442","0.0142600827998189","1.44681903764514","Sangha","Republic of Congo","points","1","11"
"617","1.0252651300717","15.869888246971","466","0.0096547780632413","3.07174408240349","Sangha","Republic of Congo","points","1","11"
"4","1.15486382070003","16.5939093251246","359","0.00152979034183589","5.50104411251167","Sangha","Republic of Congo","points","1","11"
"227","0.98116369672636","15.9505154073932","392","0.00650735385418561","1.80216304983346","Sangha","Republic of Congo","points","1","11"
"766","1.272016708053","16.1217804830551","410","0.00440655174350385","1.09080545499668","Sangha","Republic of Congo","points","1","11"
"231","1.55827018338656","16.8309207094529","382","0.0132108699702296","2.40280698969756","Likouala","Republic of Congo","points","1","11"
"301","1.4681733901105","16.4191269572295","395","0.00413413072627799","2.59278456438931","Sangha","Republic of Congo","points","1","11"
"320","1.46871451199203","15.8650181500328","442","0.0166781120258826","2.52059529331494","Sangha","Republic of Congo","points","1","11"
"561","1.26958165958608","16.0370949085177","406","0.0163294518941849","6.08379250285651","Sangha","Republic of Congo","points","1","11"
"145","1.00199688916557","16.0552224915656","399","0.00828853221192599","2.10290804314233","Sangha","Republic of Congo","points","1","11"
"554","0.968717893450987","15.8541957123922","444","0.0295879297551514","4.15180101496304","Sangha","Republic of Congo","points","1","11"
"166","1.00686698609941","15.9015438770697","436","0.0160636159734669","0.202719713129754","Sangha","Republic of Congo","points","1","11"
"375","1.33235179784448","16.7722089852529","361","0.0117551546145676","0.56909867472249","Likouala","Republic of Congo","points","1","11"
"326","1.30854243505681","16.0349304209896","437","0.0102458572620518","3.26026042540284","Sangha","Republic of Congo","points","1","11"
"813","0.952754797945618","16.6991575311791","353","0.0143083853171167","2.71431662696665","Likouala","Republic of Congo","points","1","11"
"743","1.06963712435781","16.1050057047122","407","0.0052995967252103","1.44245896751086","Sangha","Republic of Congo","points","1","11"
"666","1.18164935383616","15.9678313076181","395","0.0097927159054819","0.879932457041896","Sangha","Republic of Congo","points","1","11"
"89","1.18029654913232","16.5324919915144","352","0.00870068007279901","4.37882751335356","Sangha","Republic of Congo","points","1","11"
"273","0.925428142927953","16.2492146862727","387","0.00498321492457015","0.3882939407018","Sangha","Republic of Congo","points","1","11"
"246","1.53067296742813","16.2849287304866","399","0.0162538413689146","2.35937481590665","Sangha","Republic of Congo","points","1","11"
"225","1.28500363320991","16.7502935490307","344","0.0126716704878444","1.59220763572788","Sangha","Republic of Congo","points","1","12"
"811","1.47060843857742","15.8977560238955","438","0.00898784863264893","2.3593881456948","Sangha","Republic of Congo","points","1","12"
"556","1.44436402732283","16.062527636973","386","0.00618764145221574","2.20424744648218","Sangha","Republic of Congo","points","1","12"
"775","1.46438553693973","16.2676128302617","359","0.00523546176547891","3.51033011086634","Sangha","Republic of Congo","points","1","12"
"695","1.23251481070073","16.4897433628342","338","0.00631452794779621","2.38972501784905","Sangha","Republic of Congo","points","1","12"
"252","1.42921261463976","15.8720527344991","439","0.00676116715807925","1.49045552550722","Sangha","Republic of Congo","points","1","12"
"427","1.32423496962141","16.7021337015302","385","0.0063196187700691","2.29886566037583","Sangha","Republic of Congo","points","1","12"
"611","1.32883450561448","16.7189084798731","374","0.0079328567987064","1.25791469127933","Sangha","Republic of Congo","points","1","12"
"527","1.29149709578836","15.8247045698217","444","0.00631715016330413","2.60402074164619","Sangha","Republic of Congo","points","1","12"
"844","1.53040240648736","15.8441849575747","458","0.0057926834974826","3.79137261671216","Sangha","Republic of Congo","points","1","12"
"698","1.52932016272428","15.9310350196402","440","0.0105641396141473","4.14277487435237","Sangha","Republic of Congo","points","1","12"
"140","1.25388912502148","16.5173405788176","352","0.000605888063885926","2.68053092376071","Sangha","Republic of Congo","points","1","12"
"99","1.56801037725424","15.9413163353987","440","0.0166456241230854","1.66055428157711","Sangha","Republic of Congo","points","1","12"
"402","1.36887752484829","16.8268622953377","351","0.00368493241953912","3.25154628197282","Likouala","Republic of Congo","points","1","12"
"155","1.34912657617215","16.6988869702381","371","0.0130740527755369","4.70201345809136","Sangha","Republic of Congo","points","1","12"
"580","1.32585833526602","16.6991575311791","377","0.0113019200916775","5.22688538725456","Sangha","Republic of Congo","points","1","12"
"36","1.49225331383893","15.9015438770697","443","0.00724867677371363","2.57203226648099","Sangha","Republic of Congo","points","1","12"
"63","1.50118182488431","15.8982971457775","441","0.0115791769955481","4.15711953779592","Sangha","Republic of Congo","points","1","12"
"80","1.31097748352373","16.7002397749431","373","0.0142653203576825","2.48035242973712","Sangha","Republic of Congo","points","1","12"
"910","1.4297537365213","16.3052208010626","375","0.0124825615720737","3.11999569223044","Sangha","Republic of Congo","points","1","12"
"904","1.50551079993661","15.9229181914098","431","0.00192069685957475","4.02353448662646","Sangha","Republic of Congo","points","1","12"
"419","1.31774150704295","16.7240491377524","368","0.00964480986362756","2.72433701468563","Sangha","Republic of Congo","points","1","12"
"19","1.56611645066886","15.9315761415222","455","0.00890053023216231","1.54030986113216","Sangha","Republic of Congo","points","1","12"
"245","1.35562003875061","15.9759481358485","400","0.0048693802127436","4.12141153009547","Sangha","Republic of Congo","points","1","12"
"588","1.3347868463114","16.7078154812915","386","0.00458262443109835","4.71238898038469","Sangha","Republic of Congo","points","1","12"
"191","1.45816263530204","15.985147207843","436","0.0106937262202691","4.46897682494949","Sangha","Republic of Congo","points","1","12"
"764","1.34209199171216","16.716743992345","360","0.0191850556111928","1.50003706796032","Sangha","Republic of Congo","points","1","12"
"590","1.57071598666193","16.0067920831241","395","0.00531596010205336","1.15021363209796","Sangha","Republic of Congo","points","1","12"
"117","1.57288047418808","15.8249751307627","496","0.00758120113802854","2.72029510394195","Sangha","Republic of Congo","points","1","12"
"685","1.4140612019567","16.1913146448957","367","0.0039483040828223","5.74559078169776","Sangha","Republic of Congo","points","1","12"
"442","1.57315103512885","16.0278958365232","363","0.0100075718439139","1.32432148037372","Sangha","Republic of Congo","points","1","12"
"814","1.36481911073675","16.6915818248307","370","0.0109185354807981","3.87120957400005","Sangha","Republic of Congo","points","1","12"
"646","1.56611645066886","15.9386107259886","436","0.0191465823875409","1.54245560241294","Sangha","Republic of Congo","points","1","12"
"801","1.50605192181815","15.8831457330807","440","0.0124753471757512","2.26728173459967","Sangha","Republic of Congo","points","1","12"
"620","1.49631172795047","15.8382326168724","450","0.00345445307662306","2.69796389193827","Sangha","Republic of Congo","points","1","12"
"906","1.27499287840145","16.7218846502243","361","0.00895209717253416","4.11720178997286","Sangha","Republic of Congo","points","1","12"
"217","1.34669152770523","15.8477022498079","465","0.0062599291796695","5.97698863823815","Sangha","Republic of Congo","points","1","12"
"511","1.0609791742532","16.2475913206266","376","0.0149639392073974","1.59799411587567","Sangha","Republic of Congo","points","1","12"
"560","1.51227482345584","15.8823340502577","461","0.0114741384415685","2.34271212285599","Sangha","Republic of Congo","points","1","12"
"819","1.57125710854347","16.1853623041934","365","0.00380347466255685","1.08867681059999","Sangha","Republic of Congo","points","1","12"
"466","1.34939713711292","16.7467762567976","338","0.00894114313684067","0.166585988749115","Likouala","Republic of Congo","points","1","12"
"730","1.23089144505611","16.04304724922","435","0.000764905964519555","3.92374746252624","Sangha","Republic of Congo","points","1","12"
"753","1.43543551627745","15.9326583852863","421","0.00537441769761264","1.8785184130256","Sangha","Republic of Congo","points","1","12"
"389","1.31665926327988","15.8282218620548","463","0.00992080063939844","1.17791163709405","Sangha","Republic of Congo","points","1","12"
"830","1.41649625042362","16.1918557667777","370","0.00413410189986078","0.548796685498823","Sangha","Republic of Congo","points","1","12"
"607","1.37888827965674","16.6956402389459","390","0.0142300549545199","4.81743824265108","Sangha","Republic of Congo","points","1","12"
"290","1.31016580070142","16.7489407443257","362","0.00211342559622021","2.45002684846433","Sangha","Republic of Congo","points","1","12"
"632","1.39593361892518","16.3412054062175","352","0.0186821348185443","4.55932373585088","Sangha","Republic of Congo","points","1","12"
"748","1.45599814777589","15.8474316888668","470","0.00589053775916749","1.85078976408382","Sangha","Republic of Congo","points","1","12"
"557","1.43814112568514","16.3306535295179","370","0.00202638870060776","4.6453945459732","Sangha","Republic of Congo","points","1","12"
"350","1.55312952551195","15.9415868963397","445","0.015887048604961","1.01295323591095","Sangha","Republic of Congo","points","1","12"
"380","1.3042134600045","16.7419061598593","365","0.00127948640624392","1.894489232652","Sangha","Republic of Congo","points","1","12"
"534","1.50064070300277","15.8977560238955","441","0.0115791769955481","4.15711953779592","Sangha","Republic of Congo","points","1","12"
"368","1.21844564178074","16.5400676978628","349","0.00976251434716495","3.72660368811556","Sangha","Republic of Congo","points","1","12"
"79","1.32044711645064","16.7394711113902","371","0.00557649324950471","3.06902011435961","Sangha","Republic of Congo","points","1","12"
"497","1.32531721338448","15.8255162526447","453","0.00525089319228997","1.11610344830329","Sangha","Republic of Congo","points","1","12"
"182","1.43137710216592","16.15776508821","369","0.0157321108341016","1.18167723218649","Sangha","Republic of Congo","points","1","12"
"37","1.49685284983201","15.9053317302438","443","0.00724867677371363","2.57203226648099","Sangha","Republic of Congo","points","1","12"
"727","1.38538174223519","15.8623125406226","408","0.00852832839282255","0.624579233874591","Sangha","Republic of Congo","points","1","12"
"443","1.55421176927503","15.9250826789379","449","0.00663968461012994","1.4684643016128","Sangha","Republic of Congo","points","1","12"
"485","1.30583682564912","16.73676550198","362","0.00607876253860653","4.64539082624117","Sangha","Republic of Congo","points","1","12"
"148","1.40837942220055","16.6796771434261","406","0.00363967457308552","5.55355788397398","Sangha","Republic of Congo","points","1","12"
"382","1.56855149913578","15.9805476718458","397","0.0101382688978625","0.592468985777484","Sangha","Republic of Congo","points","1","12"
"604","1.56286971937963","15.9212948257637","455","0.00255499874168213","2.58584104492423","Sangha","Republic of Congo","points","1","12"
"381","1.34912657617215","16.6986164092971","371","0.0130740527755369","4.70201345809136","Sangha","Republic of Congo","points","1","12"
"879","1.37726491401212","16.6945579951819","390","0.0142300549545199","4.81743824265108","Sangha","Republic of Congo","points","1","12"
"718","1.5160626766266","16.2640955380285","373","0.00654932085155513","2.71735919665801","Sangha","Republic of Congo","points","1","12"
"850","1.54609494105196","15.9480803589241","452","0.0343514731771928","0.205410964530143","Sangha","Republic of Congo","points","1","12"
"731","1.47872526680048","16.2264875672275","389","0.0110686060540902","2.09724984686034","Sangha","Republic of Congo","points","1","12"
"858","1.53933091753273","15.9356345556374","469","0.0147223346626261","4.77692893781824","Sangha","Republic of Congo","points","1","12"
"510","1.32639945714756","16.7097094078786","381","0.0082490390575051","1.76943554081803","Sangha","Republic of Congo","points","1","12"
"414","1.35562003875061","16.6731836808417","366","0.00448582344634937","3.57575796751068","Sangha","Republic of Congo","points","1","12"
"645","1.42867149275823","15.9643140153849","411","0.00327095685533858","2.24220347286086","Sangha","Republic of Congo","points","1","12"
"501","1.30854243505681","16.6953696780049","384","0.00780479630687278","2.84363278245875","Sangha","Republic of Congo","points","1","12"
"601","1.46167992753204","15.8420204700466","469","0.00842281036120838","0.482594984584399","Sangha","Republic of Congo","points","1","12"
"553","1.56368140220194","15.8771933923784","512","0.00682657762504774","1.73044443658402","Sangha","Republic of Congo","points","1","12"
"278","1.44815188049359","15.8869335862549","404","0.00576420630375097","1.76019742210773","Sangha","Republic of Congo","points","1","12"
"791","1.55394120833426","15.9513270902162","405","0.0232825664038428","0.257533964915117","Sangha","Republic of Congo","points","1","12"
"644","1.26876997676377","16.4026227398277","343","0.00480514184753477","5.99888077862375","Sangha","Republic of Congo","points","1","12"
"188","1.41649625042362","15.9821710374918","412","0.00678345005060539","4.09374247214315","Sangha","Republic of Congo","points","1","12"
"707","1.48061919338587","15.9037083645978","432","0.00418367684248647","2.63719959421695","Sangha","Republic of Congo","points","1","12"
"847","1.45112805084205","16.2497558081547","343","0.00157459055479554","4.16914401895201","Sangha","Republic of Congo","points","1","12"
"706","1.31584758045757","16.6945579951819","384","0.00780479630687278","2.84363278245875","Sangha","Republic of Congo","points","1","12"
"54","1.32315272585833","16.7275664299856","371","0.00744821964643464","3.32355189742231","Sangha","Republic of Congo","points","1","12"
"208","1.503887434292","15.9110135100051","434","0.012693661634069","1.78618360920327","Sangha","Republic of Congo","points","1","12"
"115","1.40377988620748","16.6813005090722","398","0.0139014522716164","3.23869843303465","Sangha","Republic of Congo","points","1","12"
"438","1.43624719909976","15.8295746667599","456","0.00921834621449616","3.56339065847532","Sangha","Republic of Congo","points","1","12"
"747","1.26714661111915","16.1242155315242","410","0.00440655174350385","1.09080545499668","Sangha","Republic of Congo","points","1","12"
"661","1.55854074432733","15.9956990845425","399","0.00357848357574389","0.511737784188733","Sangha","Republic of Congo","points","1","12"
"276","1.43949393038899","15.8525723467461","451","0.0116993250821219","1.93845678949086","Sangha","Republic of Congo","points","1","12"
"895","1.48575985126048","16.2367688829861","368","0.0139627031286995","1.67786494522373","Sangha","Republic of Congo","points","1","12"
"436","1.5666575725504","15.8796284408475","512","0.00682657762504774","1.73044443658402","Sangha","Republic of Congo","points","1","12"
"678","1.40080371585902","16.8417431470935","333","0.00477254086061838","1.0664823958384","Likouala","Republic of Congo","points","1","12"
"498","1.5309435283689","16.2186412999381","396","0.0119043497355541","5.40443658298887","Sangha","Republic of Congo","points","1","12"
"135","1.29339102237374","16.7340598925699","364","0.0061649374812651","5.11962534588075","Sangha","Republic of Congo","points","1","12"
"65","1.43245934592899","16.3065736057677","375","0.0124825615720737","3.11999569223044","Sangha","Republic of Congo","points","1","12"
"663","1.58018561958885","16.6171775660518","371","0.00544535443184978","3.74731255607733","Sangha","Republic of Congo","points","1","12"
"284","1.37347706084136","16.6926640685948","392","0.0135407866180526","4.54125447794006","Sangha","Republic of Congo","points","1","12"
"272","1.16081616139695","16.4919078503623","334","0.00351462387748939","1.49352492703507","Sangha","Republic of Congo","points","1","12"
"909","1.45383366024974","16.3766488894903","388","0.00476509233856108","3.05662977542417","Sangha","Republic of Congo","points","1","12"
"240","0.996315109409422","16.5552191105596","346","0.00181048416617776","2.03707543891349","Sangha","Republic of Congo","points","1","13"
"602","0.839389763763422","16.1653407945584","360","0.000539046703752695","4.71238898038469","Sangha","Republic of Congo","points","1","13"
"400","1.26335875794839","16.5798401561919","357","0.000956138360108852","3.92375378843288","Sangha","Republic of Congo","points","1","13"
"275","0.811792547804988","16.4383367840415","342","0.00310899937932462","0.967658972070507","Sangha","Republic of Congo","points","1","13"
"552","1.17759093972463","15.98433552502","378","0.0100039174360174","1.01357332292505","Sangha","Republic of Congo","points","1","13"
"175","1.05475627261552","16.5295158211633","345","0.00382792310488819","2.30949461845225","Sangha","Republic of Congo","points","1","13"
"112","1.00226745010634","16.7727501071349","334","0.0074647049223946","0.833369823452914","Likouala","Republic of Congo","points","1","13"
"853","1.36319574509214","16.1693992086736","368","0.00444753944827026","1.81729320233348","Sangha","Republic of Congo","points","1","13"
"73","0.937332824321787","16.4867671924831","350","0.0029102095202182","4.47715813695827","Sangha","Republic of Congo","points","1","13"
"547","1.43976449132975","16.0968888764818","371","0.0027264617338257","6.18414854335845","Sangha","Republic of Congo","points","1","13"
"118","1.56990430383963","16.6106841034675","360","0.00631495728409739","3.89353299494606","Sangha","Republic of Congo","points","1","13"
"106","0.914605705297194","16.6263766380463","343","0.0175700032548345","1.6480738084176","Sangha","Republic of Congo","points","1","13"
"376","1.34560928394215","16.5968854954758","359","0.00152984581303119","2.35941496323429","Sangha","Republic of Congo","points","1","13"
"310","1.14864091906235","16.8723165334281","329","0.000269548478869445","1.5707963267949","Likouala","Republic of Congo","points","1","13"
"759","1.3661719154406","16.7524580365589","353","0.0185870503243777","3.16334659086965","Likouala","Republic of Congo","points","1","13"
"536","1.12266706874853","16.3301124076359","363","0.00172100390258111","2.35945723459678","Sangha","Republic of Congo","points","1","13"
"66","1.54338933164427","16.7762673993681","359","0.011285471609556","3.90686903139422","Likouala","Republic of Congo","points","1","13"
"369","1.03284083641323","16.3625797205576","344","0.00122831390117393","0.109940005141098","Sangha","Republic of Congo","points","1","13"
"573","1.43110654122515","16.2787058288432","352","0.0058577779356977","3.72664240768205","Sangha","Republic of Congo","points","1","13"
"754","0.958977699583304","16.0322248115794","357","0.00122045871967465","4.6010077073","Sangha","Republic of Congo","points","1","13"
"417","0.811521986864219","16.3452638203327","354","0.00968337908952573","1.72550805635818","Sangha","Republic of Congo","points","1","13"
"83","0.92623982575026","16.8769160694253","333","0","1.5707963267949","Likouala","Republic of Congo","points","1","13"
"515","1.20437647286076","16.4721569016683","349","0.00521790155630181","6.12758108202306","Sangha","Republic of Congo","points","1","13"
"49","1.33884526042293","16.3366058702203","349","0.00356799349504092","6.13150152991225","Sangha","Republic of Congo","points","1","13"
"568","0.914064583415656","16.1710225743197","381","0.0110937058059991","4.9974705736843","Sangha","Republic of Congo","points","1","13"
"779","1.00740810798095","16.0370949085177","359","0.0197034820654164","4.76748848885934","Sangha","Republic of Congo","points","1","13"
"315","1.27418119557915","16.8623057786106","339","0.00921116515589934","5.79591000417515","Likouala","Republic of Congo","points","1","13"
"378","0.987657159304815","16.1228627268192","387","0.00691962853029564","3.1221156429581","Sangha","Republic of Congo","points","1","13"
"93","1.31476533669449","16.8915263602401","330","0.000787261319370036","1.02752494417964","Likouala","Republic of Congo","points","1","13"
"110","1.09723434031625","16.7389299895082","339","0.00598549250326845","4.84879418425392","Sangha","Republic of Congo","points","1","13"
"907","1.31801206798372","16.4069517148839","361","0.00259628154807191","2.06036802515791","Sangha","Republic of Congo","points","1","13"
"210","1.26146483136301","16.6185303707569","355","0.00191227497201645","5.50102417233649","Sangha","Republic of Congo","points","1","13"
"333","1.02553569101247","16.0395299569868","358","0.00648366778734735","5.00966082159741","Sangha","Republic of Congo","points","1","13"
"470","0.907029998955663","16.4610639030867","339","0.00173278967652142","2.47006515264111","Sangha","Republic of Congo","points","1","13"
"882","1.07640114787704","16.5679354747873","344","0.00629761629751184","2.1141053276831","Sangha","Republic of Congo","points","1","13"
"740","1.33776301665985","16.2489441253317","369","0.00401033462091587","1.91586657084726","Sangha","Republic of Congo","points","1","13"
"373","1.33668077289678","16.3176666043493","352","0.0101432222783746","0.395577649031856","Sangha","Republic of Congo","points","1","13"
"193","1.4376000038036","16.351757282917","377","0.00869147404984098","4.26011786000035","Sangha","Republic of Congo","points","1","13"
"77","1.32396440868064","16.6096018597034","357","0.00277959364632591","2.08063818389734","Sangha","Republic of Congo","points","1","13"
"877","1.19193066958538","16.3382292358663","343","0.00257221248657122","3.46139855230697","Sangha","Republic of Congo","points","1","13"
"96","1.45275141648666","16.7819491791294","354","0.00249461662643585","2.43612458998049","Likouala","Republic of Congo","points","1","13"
"447","1.04149878651784","16.3495927953889","346","0.00217330815566593","1.44563225115568","Sangha","Republic of Congo","points","1","13"
"102","0.811521986864219","16.7897954464188","332","0.000426434910410556","1.89453703939491","Likouala","Republic of Congo","points","1","13"
"821","1.50145238582508","16.6117663472316","367","0.00249221026212508","4.00061255455394","Sangha","Republic of Congo","points","1","13"
"574","0.960601065227918","16.4878494362471","353","0.00211332134789135","3.83309887811473","Sangha","Republic of Congo","points","1","13"
"70","1.14187689554312","16.3628502814986","366","0.0128112845787997","3.9237323884675","Sangha","Republic of Congo","points","1","13"
"783","1.16893298962002","16.869881484959","329","0.000191224500271753","2.3594485075982","Likouala","Republic of Congo","points","1","13"
"295","0.987116037423277","16.7962889090031","335","0.00453788962464846","1.03771030432164","Likouala","Republic of Congo","points","1","13"
"760","1.00876091268479","16.8052174200566","333","0.000382438982858948","5.50106748996637","Likouala","Republic of Congo","points","1","13"
"523","1.16758018491618","16.8165809795792","333","0.00843437981211019","2.73065088332418","Likouala","Republic of Congo","points","1","13"
"300","1.35616116063214","16.7605748647893","341","0.00952252762637024","2.95653760442218","Likouala","Republic of Congo","points","1","13"
"44","1.1386301642539","15.8734055392042","398","0.00717502224403199","1.66546916754561","Sangha","Republic of Congo","points","1","13"
"325","1.18435496324385","16.5498078917393","362","0.0034576750056663","2.94544375008981","Sangha","Republic of Congo","points","1","13"
"817","1.02066559407863","16.8920674821221","330","0.000191219743577119","5.50106619946537","Likouala","Republic of Congo","points","1","13"
"119","0.820179936968826","15.928058849289","426","0.0067597667151638","4.79274646256176","Sangha","Republic of Congo","points","1","13"
"200","1.05096841944475","16.3977526428894","349","0.00217662178646661","4.19041767369055","Sangha","Republic of Congo","points","1","13"
"50","0.913523461534118","16.0441294929841","353","0.00133851621065626","3.92369581002369","Sangha","Republic of Congo","points","1","13"
"827","1.22737415282612","16.3444521375097","348","0.00202621798094463","1.63779641432111","Sangha","Republic of Congo","points","1","13"
"247","0.901348219199515","16.8182043452253","333","0.00171479461391887","2.82181459838996","Likouala","Republic of Congo","points","1","13"
"47","1.09452873090856","16.889361872712","330","0.000269543876787259","1.57079632679492","Likouala","Republic of Congo","points","1","13"
"802","1.12429043439314","16.1104169235325","402","0.00606623111915094","1.54843234768609","Sangha","Republic of Congo","points","1","13"
"362","0.92353421634257","16.3815189864286","342","0.00095305639656545","1.42797406736963","Sangha","Republic of Congo","points","1","13"
"174","1.32910506655525","16.8947730915323","331","0.000269567110941899","4.71238898038474","Likouala","Republic of Congo","points","1","13"
"424","1.52282670014583","16.1041940218892","352","0.00276615842453652","3.33776784790163","Sangha","Republic of Congo","points","1","13"
"354","1.14864091906235","16.5149055303485","337","0.00148870910347404","1.66204569076451","Sangha","Republic of Congo","points","1","13"
"153","1.50659304369969","16.0860664388412","357","0.0117215790377155","1.06323274879053","Sangha","Republic of Congo","points","1","13"
"13","1.18408440230308","16.31252594647","348","0.0045349681674957","1.17139270990163","Sangha","Republic of Congo","points","1","13"
"157","1.0252651300717","16.4837910221319","358","0.00378325571492096","1.49902147017666","Sangha","Republic of Congo","points","1","13"
"691","1.48765377784586","16.1377435785749","346","0.002564646194702","1.62371530652962","Sangha","Republic of Congo","points","1","13"
"901","1.08505909798164","16.7134972610528","344","0.000956108606397571","0.782129812611629","Sangha","Republic of Congo","points","1","13"
"704","1.16947411150156","16.6631729260242","345","0.000428702618420103","2.82178944468497","Sangha","Republic of Congo","points","1","13"
"453","1.40729717843748","16.5611714512619","356","0.00217359995094698","4.5872417957497","Sangha","Republic of Congo","points","1","13"
"712","0.94436740878178","16.6363873928638","350","0.0124900346100876","4.47112353568642","Sangha","Republic of Congo","points","1","13"
"205","0.811792547804988","16.5974266173578","333","0.00660911320448814","3.74921380876905","Sangha","Republic of Congo","points","1","13"
"124","1.31828262892449","16.3485105516249","357","0.00478071135408969","0.782172612587225","Sangha","Republic of Congo","points","1","13"
"699","1.3034017771822","16.408033958648","349","0.0121087400840972","3.82887020594304","Sangha","Republic of Congo","points","1","13"
"58","1.16893298962002","16.8366024892142","330","0.000956122221660152","2.35944850759814","Likouala","Republic of Congo","points","1","13"
"594","1.49577060606893","16.4540293186204","361","0.00730217533633225","0.88715489834112","Sangha","Republic of Congo","points","1","13"
"823","0.895395878502598","16.7971005918262","332","0.000813932349548093","3.14159265358976","Likouala","Republic of Congo","points","1","13"
"578","1.48278368091202","16.3815189864286","391","0.00575457841026987","0.141006082613008","Sangha","Republic of Congo","points","1","13"
"711","0.93138048362487","16.4564643670895","345","0.00214349356439191","3.46137279218601","Sangha","Republic of Congo","points","1","13"
"94","0.959518821464842","16.7979122746492","333","0.00054262163293562","3.14159265358982","Likouala","Republic of Congo","points","1","13"
"24","1.24117276080533","16.6274588818104","353","0.00145975381521867","2.76331676096907","Sangha","Republic of Congo","points","1","13"
"762","0.935980019617942","16.1169103861168","368","0.00488176363691038","4.60100690806579","Sangha","Republic of Congo","points","1","13"
"639","1.40702661749671","16.0782201715518","391","0.0227305489147678","5.78226652739044","Sangha","Republic of Congo","points","1","13"
"484","0.849400518571874","16.1615529413842","360","0.00368492455525906","3.03165835857995","Sangha","Republic of Congo","points","1","13"
"633","0.812333669686526","16.3566273798553","348","0.0071375387524566","4.52116992096424","Sangha","Republic of Congo","points","1","13"
